place,title,time,pay,date
경북 구미시,아이스크림홈런 공부방 북대구지국,13:00~17:00,"월급1,800,000",12/19
경기 안산시,아이스크림홈런 공부방 시흥지국,13:00~18:00,"건별2,000,000",12/19
경기 시흥시,아이스크림홈런 공부방 시흥지국,13:00~18:00,"건별2,000,000",12/19
인천 남동구,아이스크림홈런 공부방 남인천지국,13:00~18:00,"월급1,800,000",12/19
경기 부천시,아이스크림홈런 공부방 남인천지국,13:00~18:00,"월급1,800,000",12/19
인천 부평구,아이스크림홈런 공부방 남인천지국,13:00~18:00,"월급1,800,000",12/19
인천 연수구,아이스크림홈런 공부방 남인천지국,13:00~18:00,"월급1,800,000",12/19
인천 서구,아이스크림홈런 공부방 북인천지국,13:00~19:00,"월급1,800,000",12/19
전북 전주시,아이스크림홈런 공부방 전주지국,13:00~18:00,"건별2,000,000",12/18
전북 전주시,아이스크림홈런 공부방 전주지국,13:00~18:00,"건별2,000,000",12/18
전북 정읍시,아이스크림홈런 공부방 전주지국,13:00~18:00,"건별2,000,000",12/18
전북 완주군,아이스크림홈런 공부방 전주지국,13:00~18:00,"건별2,000,000",12/18
전북 남원시,아이스크림홈런 공부방 전주지국,13:00~18:00,"건별2,000,000",12/18
경남 김해시,아이스크림홈런 지사사업실 부산지사,11:00~19:00,"월급2,500,000",12/18
경남 양산시,아이스크림홈런 지사사업실 부산지사,11:00~19:00,"월급2,500,000",12/18
서울 송파구,아이스크림홈런 지사사업실 방문3센터,10:00~19:00,"월급3,500,000",12/16
경기 하남시,아이스크림홈런 지사사업실 방문3센터,10:00~19:00,"월급3,500,000",12/16
서울 노원구,아이스크림홈런 지사사업실 방문3센터,10:00~19:00,"월급3,500,000",12/16
경기 하남시,아이스크림홈런 지사사업실 방문3센터,10:00~19:00,"월급3,500,000",12/16
경기 평택시,아이스크림홈런 공부방 오산지국,13:00~18:00,"월급1,800,000",12/15
경기 화성시,아이스크림홈런 공부방 오산지국,13:00~18:00,"월급1,800,000",12/15
경기 오산시,아이스크림홈런 공부방 오산지국,13:00~18:00,"월급1,800,000",12/15
경기 용인시,아이스크림홈런 공부방 오산지국,13:00~18:00,"월급1,800,000",12/15
경기 안성시,아이스크림홈런 공부방 오산지국,13:00~18:00,"월급1,800,000",12/15
서울 용산구,아이스크림홈런 공부방 은평지국,13:00~18:00,"월급1,800,000",12/14
서울 영등포,아이스크림홈런 공부방 영등포지국,13:00~18:00,"월급1,800,000",12/14
울산 울주군,아이스크림홈런 공부방 언양지국,12:00~18:00,"월급1,800,000",12/13
울산 울주군,아이스크림홈런 공부방 언양지국,12:30~18:30,"월급1,800,000",12/13
경기 김포시,아이스크림홈런 공부방 김포지국,13:00~18:00,"월급1,800,000",12/13
경기 김포시,아이스크림홈런 공부방 김포지국,13:00~18:00,"월급1,800,000",12/13
경기 김포시,아이스크림홈런 공부방 김포지국,13:00~18:00,"월급1,800,000",12/13
경기 김포시,아이스크림홈런 공부방 김포지국,13:00~18:00,"월급1,800,000",12/13
인천 남동구,아이스크림홈런 공부방 남인천지국,13:00~18:00,"월급1,800,000",12/12
경기 남양주,아이스크림홈런 지사사업실 방문3센터,10:00~19:00,"월급3,500,000",12/12
경남 창원시,아이스크림홈런 지사사업실 방문5센터,10:00~19:00,"월급3,500,000",12/12
경남 창원시,아이스크림홈런 지사사업실 방문5센터,10:00~19:00,"월급3,500,000",12/12
경남 창원시,아이스크림홈런 지사사업실 방문5센터,10:00~19:00,"월급3,500,000",12/12
울산 전체,아이스크림홈런 지사사업실 방문5센터,10:00~19:00,"월급3,500,000",12/12
부산 전체,아이스크림홈런 지사사업실 방문5센터,10:00~19:00,"월급3,500,000",12/12
경북 경주시,아이스크림홈런 공부방 포항지국,13:00~18:00,"월급1,800,000",12/07
경북 경주시,아이스크림홈런 공부방 포항지국,13:00~18:00,"월급1,800,000",12/07
경북 경주시,아이스크림홈런 공부방 포항지국,13:00~18:00,"월급1,800,000",12/07
경북 포항시,아이스크림홈런 공부방 포항지국,13:00~18:00,"월급1,800,000",12/07
경북 포항시,아이스크림홈런 공부방 포항지국,13:00~18:00,"월급1,800,000",12/07
부산 해운대,아이스크림홈런 공부방 부산동부지국,13:00~18:00,"월급1,800,000",12/07
부산 연제구,아이스크림홈런 공부방 부산동부지국,13:00~18:00,"월급1,800,000",12/07
부산 동래구,아이스크림홈런 공부방 부산동부지국,13:00~18:00,"월급1,800,000",12/07
세종 전체,아이스크림홈런 지사사업실 방문1센터,11:00~19:00,"월급3,500,000",12/06
경기 성남시,아이스크림홈런 지사사업실 남동지사,11:00~19:00,"월급2,500,000",12/06
경기 용인시,아이스크림홈런 지사사업실 남동지사,11:00~19:00,"월급2,500,000",12/06
경기 수원시,아이스크림홈런 지사사업실 남동지사,11:00~19:00,"월급2,500,000",12/06
강원 원주시,아이스크림홈런 공부방 원주지국,09:00~18:00,"월급1,800,000",12/05
강원 원주시,아이스크림홈런 공부방 원주지국,09:00~18:00,"월급1,800,000",12/05
대전 전체,아이스크림홈런 지사사업실 대전지사,11:00~19:00,"월급2,500,000",12/05
세종 전체,아이스크림홈런 지사사업실 대전지사,11:00~19:00,"월급2,500,000",12/05
